dataset_id,specimen_key,task,method,method_group,seed,step,cost,proxy_success,reviewed_success,selection_rule
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,83,0.1920254973073964,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,84,0.2037498626222662,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,85,0.21566106165512694,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,86,0.2273854269699967,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,87,0.23901747444774152,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,88,0.2508341575997362,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,89,0.26265084075173095,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,90,0.2742828882294758,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,91,0.28600725354434553,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,92,0.2977316188592153,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,93,0.30945598417408504,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,94,0.32108803165182986,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,95,0.3330915485218156,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,96,0.3447235959995604,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,97,0.35663259698868005,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,98,0.36835696230354986,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,99,0.3800813276184196,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,100,0.39199252665128037,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,101,0.4037168919661501,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,102,0.41534893944389495,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,103,0.4269809869216397,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,104,0.43879767007363446,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,105,0.4504297175513793,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,106,0.46215408286624904,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,107,0.4740630838553687,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,108,0.48560281349598855,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,109,0.49751181448510823,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,110,0.5091438619628531,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,111,0.5208682272777229,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,112,0.5325002747554677,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,113,0.5444092757445873,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,114,0.5559490053852072,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,115,0.567581052862952,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,116,0.5793977360149467,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,117,0.5909374656555666,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,118,0.6029409825255523,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,119,0.6145730300032971,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,120,0.6261127596439169,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,121,0.6263545444554347,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,122,0.6300824266402901,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,123,0.6418067919551599,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,124,0.642026596329267,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,125,0.6456841411144082,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,126,0.657316188592153,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,127,0.6575579734036707,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,128,0.6612858555885263,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,129,0.673010220903396,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,130,0.673230025277503,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,131,0.6768875700626442,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,132,0.688519617540389,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,133,0.6887394219144961,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,134,0.6923969666996374,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,135,0.7040290141773822,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,136,0.7042707989888999,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,137,0.7079986811737553,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,138,0.719907682162875,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,139,0.7201978239366963,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,140,0.7238773491592483,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,141,0.735601714474118,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,142,0.7358215188482251,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,143,0.7394790636333664,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,144,0.7511111111111111,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,145,0.7513309154852181,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,146,0.7549884602703594,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,147,0.7666205077481042,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,148,0.7668403121222113,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,149,0.7704978569073525,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,150,0.7821299043850972,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,151,0.782371689196615,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,152,0.7860995713814705,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,153,0.7980085723705902,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,154,0.7982283767446973,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,155,0.8018859215298384,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,156,0.8135179690075832,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,157,0.8137817342565117,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,158,0.8173953181668315,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,159,0.8290273656445764,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,160,0.8292911308935048,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,161,0.8295109352676118,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,162,0.833168480052753,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,163,0.8448005275304978,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,164,0.8450203319046049,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,165,0.8486778766897461,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,166,0.860309924167491,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,167,0.8605736894164194,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,168,0.8641872733267392,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,169,0.875819320804484,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,170,0.8760391251785911,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,171,0.8796966699637323,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,172,0.8913287174414771,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,173,0.8915924826904056,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,174,0.8918826244642268,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,175,0.8955621496867787,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,176,0.9074711506758985,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,177,0.9078140454995054,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,178,0.9080778107484339,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,179,0.9117573359709858,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,180,0.9234817012858556,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,181,0.9237454665347841,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,182,0.9273590504451038,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,183,0.9389910979228486,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,184,0.9392284866468843,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,185,0.942776129244972,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,186,0.9543158588855918,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,187,0.9579426310583581,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,188,0.9696669963732278,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,189,0.9732805802835477,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,190,0.9768282228816354,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,191,0.9884602703593801,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
cgtnjyggtm,cgtnjyggtm:q24-37,LOCATE,BC_S1,BC_FIXED_SEED,1,192,1.0,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,0,0.0,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,1,0.0002659632926695241,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,2,0.0005077481041872733,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,3,0.0007737113968567975,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,4,0.0010154962083745466,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,5,0.0012572810198922958,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,6,0.0014770853939993407,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,7,0.0017188702055170898,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,8,0.0020903395977579955,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,9,0.0023321244092757445,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,10,0.0025519287833827894,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,11,0.0027937135949005383,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,12,0.0030135179690075832,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,13,0.003233322343114628,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,14,0.003475107154632377,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,15,0.003694911528739422,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,16,0.004009231783712496,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,17,0.004229036157819541,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,18,0.00447082096933729,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,19,0.004712605780855039,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,20,0.004932410154962084,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,21,0.005152214529069128,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,22,0.005393999340586877,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
w68dtmpfyf,w68dtmpfyf:q16-21,CHARACTERIZE,R_BALANCED_P8,P8,1,23,0.005635784152104627,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
