schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,stopped,stop_step,stop_cost,stop_report_sha256,success_at_stop,completion,false_stop,exhausted,autonomous_ausc,failure_penalized_cost,measured_cost_at_execution_end,prefix_action_count,prefix_measurement_cost,prefix_route_cost,prefix_route_turns,report_id,false_stop_iou,false_stop_recall,false_stop_relative_area_error,false_stop_task_loss,execution_evidence,planner_inference_seconds,stop_inference_seconds,timing_scope
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,191,0.9882778327288713,e5a9dea0945fa50b2ff7549f4d79891fed09768ab281c712b5f6e19c85f638b2,True,True,False,False,0.011722167271128736,0.9882778327288713,0.9882778327288713,191,0.9882778327288713,1.6393427503773184,16896,333e1c02592e086195f8d14c175b5d06b46aeb50b4784848cc657606bcbc9d23,,,,,CACHED_PREFIX,0.512113316450268,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,False,,,,,False,False,True,0.0,1.0,1.0,192,1.0,1.6805474649504386,17082,,,,,,CACHED_PREFIX,0.37582340044900775,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,e1f14ad1bff68bdd3ab878735dfa9dc4a7c18a9d0b5c2ccba98773bd92e86c5d,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6805474649504386,17082,8a9d9507afddd2835b9af336304f2c9a9fd910a1952ebf2bb7156378c8764385,,,,,CACHED_PREFIX,0.37582340044900775,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,False,,,,,False,False,True,0.0,1.0,1.0,192,1.0,1.6775408837666783,17086,,,,,,CACHED_PREFIX,0.3747645942494273,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,e1f14ad1bff68bdd3ab878735dfa9dc4a7c18a9d0b5c2ccba98773bd92e86c5d,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6775408837666783,17086,da58df78267d131398df94d296154999efcbc11fefec4575dbe6ab587c88d88a,,,,,CACHED_PREFIX,0.3747645942494273,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,189,0.9731882624464226,01787b8267208b823dcde334da6a7e8eb1f3426634f0ec03c468258b75f06bf4,True,True,False,False,0.026811737553577353,0.9731882624464226,0.9731882624464226,189,0.9731882624464226,1.6341633525799,16670,d3608ad517bfcbe4f160533ecff4301694129983bd73d518fa58c08da34dd9f8,,,,,CACHED_PREFIX,0.49197703739628196,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,e1f14ad1bff68bdd3ab878735dfa9dc4a7c18a9d0b5c2ccba98773bd92e86c5d,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6728121660758126,17082,2bace736c95090e62e89943cbbcfdbac1e406a1ba048c11e885a0a363164be9d,,,,,CACHED_PREFIX,0.5017101555131376,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,186,0.9543158588855918,762c9d02941e018db646a05083f9a6f4d1e08111515f2a6c8994b9af18350174,True,True,False,False,0.04568414111440822,0.9543158588855918,0.9543158588855918,186,0.9543158588855918,1.5972692492532117,16338,76e8707a32959522ef54b1037193c724268da62332bb5225a6b2302bd0567095,,,,,CACHED_PREFIX,0.5152232251130044,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,e1f14ad1bff68bdd3ab878735dfa9dc4a7c18a9d0b5c2ccba98773bd92e86c5d,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6675960556317866,17082,4c4fa2eebf3447a6becedba79293b424eed126ca411a10b246f4b0a2eaada1c8,,,,,CACHED_PREFIX,0.5343501223251224,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,169,0.8760303330036268,0bcbb05650ab99ed8410a87535bf662289874a173ccc376590e8e20fb50148bc,True,True,False,False,0.12396966699637324,0.8760303330036268,0.8760303330036268,169,0.8760303330036268,1.4467752774404672,14954,3ed0d74a1ae323ccb68f3d7b8fbc0110d6349e56aca3742b8af024979c6554b3,,,,,CACHED_PREFIX,0.46337610576301813,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,e1f14ad1bff68bdd3ab878735dfa9dc4a7c18a9d0b5c2ccba98773bd92e86c5d,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6483561129288986,17066,a066e638cd078a27362fe911b5ab7e4452fc34196e54317804058a38699b5b1b,,,,,CACHED_PREFIX,0.5140578006394207,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,187,0.9579294427959116,344130108f66e09f1c67453e2de7c417e7ca1266c01d5c17083a2af84dbba108,True,True,False,False,0.042070557204088366,0.9579294427959116,0.9579294427959116,187,0.9579294427959116,1.594449777695033,16424,7a32c4303cd8c85ec8a85afbb6ebeb95ef783ec0f8170bb5ae2eb8a603a9a2ca,,,,,CACHED_PREFIX,0.46172030037268996,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,e1f14ad1bff68bdd3ab878735dfa9dc4a7c18a9d0b5c2ccba98773bd92e86c5d,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6566314480601163,17086,81f09b747359246aeda729b09f248d16b263b1ae0db023d03393cb7b5b8eee9c,,,,,CACHED_PREFIX,0.47748362738639116,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,189,0.9734256511704583,f08b366abce21748e1ada6d8dd5e9e55b376c927966523dd0f3089f15dcbba3f,True,True,False,False,0.026574348829541683,0.9734256511704583,0.9734256511704583,189,0.9734256511704583,1.633612330925627,16648,947c1d99757b79003b964113af00cd17b098fcc127bbd16546dc476b5d2666e7,,,,,CACHED_PREFIX,0.5284749031998217,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,e1f14ad1bff68bdd3ab878735dfa9dc4a7c18a9d0b5c2ccba98773bd92e86c5d,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6715008390116213,17056,5098b408f2d2b58e53f09e208782dcd78a3d9753b4fae071bf60c4a636544dc9,,,,,CACHED_PREFIX,0.5375769166275859,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,188,0.9525464336740301,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.047453566325969865,0.9525464336740301,0.9525464336740301,188,0.9525464336740301,1.616189313351311,16416,e3b114dfbe3aaed1ed1047a49178951c8ddea90fdbf127278a1bd3aa8c9ce92b,,,,,CACHED_PREFIX,0.2841619779355824,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,126,0.24320914386196285,6fb40dc0a4a908f185d46afd3517dbe94898ba306b1df103686fd523ffc24f73,True,True,False,False,0.7567908561380372,0.24320914386196285,0.24320914386196285,126,0.24320914386196285,0.6529988895026017,6274,1379122b899e0be7f7553203eb08689b38d9e08e16673ff0990f41076698acd8,,,,,CACHED_PREFIX,0.15771948220208287,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,188,0.9525464336740301,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.047453566325969865,0.9525464336740301,0.9525464336740301,188,0.9525464336740301,1.6131827321675507,16420,d5d81a53ebd06d025e46f60e8b8f032398b8d84c406e9452725033f831c8a3bb,,,,,CACHED_PREFIX,0.23620616225525737,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,126,0.24320914386196285,6fb40dc0a4a908f185d46afd3517dbe94898ba306b1df103686fd523ffc24f73,True,True,False,False,0.7567908561380372,0.24320914386196285,0.24320914386196285,126,0.24320914386196285,0.6499923083188414,6278,285ab1126c9e2dd605c5479cab6f6288231a5c0330ca336ca491fa7d47a617e1,,,,,CACHED_PREFIX,0.14582803333178163,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,154,0.7982283767446973,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.20177162325530273,0.7982283767446973,0.7982283767446973,154,0.7982283767446973,1.3324694004087045,13634,46d316076084f79a4179fbc3c77ee839a511ce2202ad622be0a900aa614aece0,,,,,CACHED_PREFIX,0.3423022092320025,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,185,0.942776129244972,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.057223870755027995,0.942776129244972,0.942776129244972,185,0.942776129244972,1.5790251104755104,16170,a162c9d0a3090e2985d4c620502f36cbfeb3fe49b27fcfa0bb99107e54326f94,,,,,CACHED_PREFIX,0.41490655671805143,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,185,0.942776129244972,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.057223870755027995,0.942776129244972,0.942776129244972,185,0.942776129244972,1.576686070487581,16154,fd931ea6bc55d92caf638a5e5bd46a6213fc910a0a9500b19c58f868f517d770,,,,,CACHED_PREFIX,35.12016535969451,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,125,0.2395823716891966,6fb40dc0a4a908f185d46afd3517dbe94898ba306b1df103686fd523ffc24f73,True,True,False,False,0.7604176283108034,0.2395823716891966,0.2395823716891966,125,0.2395823716891966,0.6244503924766921,6182,1437fb4a28bd6a9801610ebc5e2bc7e45960a6a3c5960e5a78c3fc6df3351ce5,,,,,CACHED_PREFIX,34.94876225106418,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,157,0.8137377733816903,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.1862622266183097,0.8137377733816903,0.8137377733816903,157,0.8137377733816903,1.3460599959736341,13892,9ee7e9f0b3ad093ce28963e6dd70f2830bcaad151ce7490b2144357350ef058b,,,,,CACHED_PREFIX,0.40677859727293253,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,185,0.942776129244972,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.057223870755027995,0.942776129244972,0.942776129244972,185,0.942776129244972,1.5644666764728914,16164,fba95308468ad3a76a087288b1af028179846ea3654042179eedad6bdebeb98f,,,,,CACHED_PREFIX,0.47789759328588843,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,166,0.83772062864051,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.16227937135949,0.83772062864051,0.83772062864051,166,0.83772062864051,1.3980860252271876,14418,4a382989e686f9778f6b11741048f777babcf9db9a8af765880c5536dfc1fca7,,,,,CACHED_PREFIX,0.45871659740805626,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,178,0.8610770414331245,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.13892295856687553,0.8610770414331245,0.8610770414331245,178,0.8610770414331245,1.4573787939958738,15022,9976291a5cd6850be16647297cb14159e91d0534a2f63f3fe1d6fe289cc32483,,,,,CACHED_PREFIX,0.4915524204261601,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,182,0.9238729530717661,af0122769f63883d7405d745ce8713498424f759ca0f36e91fa59717ab4ce7d3,False,False,True,False,0.0,1.0,0.9238729530717661,182,0.9238729530717661,1.553060109891071,15830,39630d527a195c3ddfe5033e779831e11a1c4a3f90ef4bebbbf80087c5ee9092,0.0,0.0,0.0,1.0,CACHED_PREFIX,0.46478938963264227,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,59dc2f550340472d4b05593303578450fc5ae5a44cd45fc8f09a7c24f97b8dee,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6695562882679922,17062,0ebf8d2d3abb5461c20e7a0afc468e633198739dbc9f1288158001f967192f96,,,,,CACHED_PREFIX,0.49017332773655653,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,170,0.8329135069787889,d8fe8f302f550c02e35b95dd29075144defbaf7a3f0c0ebefde4de119f2f8d90,True,True,False,False,0.16708649302121115,0.8329135069787889,0.8329135069787889,170,0.8329135069787889,1.427800154553954,14352,5b980600c968705b2441176141612a13f9f00b2e9e67b89b1475a8224ba899c5,,,,,CACHED_PREFIX,0.1760860183276236,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,182,0.8840531926585339,f3139ece71be99a399ce6546103e72e19a2f107592d9c36439b680415f23ec00,True,True,False,False,0.11594680734146612,0.8840531926585339,0.8840531926585339,182,0.8840531926585339,1.5298193393106556,15402,6961250e562e2e147c39a8689af9aa2761d2556b39083dd00652ca5f258fae42,,,,,CACHED_PREFIX,0.18380653765052557,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,170,0.8329135069787889,d8fe8f302f550c02e35b95dd29075144defbaf7a3f0c0ebefde4de119f2f8d90,True,True,False,False,0.16708649302121115,0.8329135069787889,0.8329135069787889,170,0.8329135069787889,1.422075353696127,14352,98084c4ae9da3aeadce19ff73de39265a730d1230e8427cbabb7bd0e37ad4f29,,,,,EXISTING_TRUE_BREAK,0.19423564849421382,0.2598529024980962,EXISTING_TRUE_BREAK_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,182,0.8840531926585339,f3139ece71be99a399ce6546103e72e19a2f107592d9c36439b680415f23ec00,True,True,False,False,0.11594680734146612,0.8840531926585339,0.8840531926585339,182,0.8840531926585339,1.5240945384528286,15402,1b559046028b8886c27092035bbcc62acaf57f99139ff87aa4efa53c9e2fbb67,,,,,CACHED_PREFIX,0.20056837052106857,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,169,0.8131223211341906,26ffe0150cb9a31490aeb0885a4ef7fad19b6f71d6aa6abe6152366f506c8f4c,True,True,False,False,0.18687767886580942,0.8131223211341906,0.8131223211341906,169,0.8131223211341906,1.3887219415610936,14086,82144dc1f3583aa5cab814ee57874c05e529dc08a1813fa6315be16e6548924c,,,,,EXISTING_TRUE_BREAK,27.62678718427196,0.20522308675572276,EXISTING_TRUE_BREAK_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,187,0.942026596329267,af558c3613e5de168494c0c5f94f4047dabbe96fed1498dd2bc055d6fbce1680,True,True,False,False,0.057973403670733004,0.942026596329267,0.942026596329267,187,0.942026596329267,1.5929070902403801,16208,f181134e243fbdc29ea770ce34d301bda148907f9c53be914db4e3e7de0b6097,,,,,CACHED_PREFIX,27.67211932921782,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,170,0.8249390042861853,cd95bc367353072dd76112625dd6a68e3ef47f376e67b2b6577f365bfbe030ce,True,True,False,False,0.17506099571381473,0.8249390042861853,0.8249390042861853,170,0.8249390042861853,1.412589727076164,14254,45368fac517c64b531dbc7cea4d86fcf851b09ed45db4ed4d821bfee8c1d8a39,,,,,CACHED_PREFIX,0.410614593885839,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,182,0.8840531926585339,f3139ece71be99a399ce6546103e72e19a2f107592d9c36439b680415f23ec00,True,True,False,False,0.11594680734146612,0.8840531926585339,0.8840531926585339,182,0.8840531926585339,1.5210428513928094,15390,c2c314015596952f5fddf9c108ae20c7087e381f99f29af9c51579453701f8d6,,,,,CACHED_PREFIX,0.4451069054193795,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,161,0.7651280360479173,4a4658fe2becb7942a6b4ec9a27b073ce7700e866645ab5ac0d23ae3505e792e,True,True,False,False,0.23487196395208265,0.7651280360479173,0.7651280360479173,161,0.7651280360479173,1.2973262591000576,13358,6e2bf06887fe1c823a29f6df4d1b204caebb20ea523a39067ae2f38da0c0f22d,,,,,CACHED_PREFIX,41.03063751477748,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,182,0.8840531926585339,f3139ece71be99a399ce6546103e72e19a2f107592d9c36439b680415f23ec00,True,True,False,False,0.11594680734146612,0.8840531926585339,0.8840531926585339,182,0.8840531926585339,1.4940056337364391,15408,af2b326b3f7aed6f60d510c58428ab841160d06b154b0dbaccdb261d08107282,,,,,CACHED_PREFIX,41.093423606827855,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,170,0.8249390042861853,cd95bc367353072dd76112625dd6a68e3ef47f376e67b2b6577f365bfbe030ce,True,True,False,False,0.17506099571381473,0.8249390042861853,0.8249390042861853,170,0.8249390042861853,1.4000605151627499,14260,830bca0ab70feedbd1d83fa6967f4b335147d7f14500d1293f053ad0730c16e6,,,,,CACHED_PREFIX,0.474610666744411,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,187,0.942026596329267,af558c3613e5de168494c0c5f94f4047dabbe96fed1498dd2bc055d6fbce1680,True,True,False,False,0.057973403670733004,0.942026596329267,0.942026596329267,187,0.942026596329267,1.588438444512141,16218,cbf3cfd08e381a80e6a21431f5b64ead1313d59ee0055ed3e7c5dde1f7e930d2,,,,,CACHED_PREFIX,0.5293725319206715,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,184,0.9385163204747774,587d689c13c8b28e1f47bb346a2b4d3d1a4487e7be175827cc16bb55b53888ea,False,False,True,False,0.0,1.0,0.9385163204747774,184,0.9385163204747774,1.5674348685992165,16052,9689887f9ad3dab3966c954cb334f97302b2a1bf05e08090d85766e4b3513c23,0.8587922963335323,0.8587922963335323,0.14120770366646768,0.14120770366646773,CACHED_PREFIX,0.5157485827803612,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,af558c3613e5de168494c0c5f94f4047dabbe96fed1498dd2bc055d6fbce1680,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6617480509671518,17040,a171d7a748d97e08400dfc868a50c7b84c23c7be908df8faf4e110f4928930f4,,,,,CACHED_PREFIX,0.5425639422610402,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,167,0.8059918672381581,af7ff0ddad5a5ac35ec306a5d6303dd06f541e7602ed93de484272d37b965f00,True,True,False,False,0.19400813276184192,0.8059918672381581,0.8059918672381581,167,0.8059918672381581,1.388787795692648,13944,5413ac66f79497ca783d0328de2a78e3079b8c72c8a52f8beaf842f73092fd2a,,,,,CACHED_PREFIX,0.17085785791277885,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,111,0.18891966150126388,56f4550002791fb1225108b15f794952149b266f6f0ee48018f8164f7a94bcba,True,True,False,False,0.8110803384987362,0.18891966150126388,0.18891966150126388,111,0.18891966150126388,0.5388620051490697,5044,f7311b1b8515e1cc2d52831e93f3c3c5193fce83183cf63151141c43be894782,,,,,CACHED_PREFIX,0.10554349888116121,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,167,0.8059918672381581,af7ff0ddad5a5ac35ec306a5d6303dd06f541e7602ed93de484272d37b965f00,True,True,False,False,0.19400813276184192,0.8059918672381581,0.8059918672381581,167,0.8059918672381581,1.383062994834821,13944,38528e64d5897c4134104db3fc3cbca082a8988746dd174ff566c2c8327cfac5,,,,,EXISTING_TRUE_BREAK,0.15493492782115936,0.17808548035100102,EXISTING_TRUE_BREAK_MEASURED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,111,0.18891966150126388,56f4550002791fb1225108b15f794952149b266f6f0ee48018f8164f7a94bcba,True,True,False,False,0.8110803384987362,0.18891966150126388,0.18891966150126388,111,0.18891966150126388,0.5331372042912427,5044,aa928e58a74b38e410b2b6abe27a6a807957946852d66f6b574330994fb7a964,,,,,CACHED_PREFIX,0.09400261705741286,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
