specimen_key,dataset_id,split,author_cai_mpa,label_source_sha256,scoring_only_for_test
xcmzfsbd9t:c24-33,xcmzfsbd9t,TRAIN,230.4139092788942,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-34,xcmzfsbd9t,TRAIN,282.2196343815044,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-35,xcmzfsbd9t,TEST,403.4884300272034,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
xcmzfsbd9t:c24-36,xcmzfsbd9t,TEST,376.7075892172692,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
xcmzfsbd9t:c24-37,xcmzfsbd9t,VALID,381.1910617271266,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-39,xcmzfsbd9t,VALID,246.5472307600387,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-40,xcmzfsbd9t,TRAIN,240.4494107916495,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-41,xcmzfsbd9t,TRAIN,220.2754775851966,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-42,xcmzfsbd9t,VALID,301.5539091194856,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-43,xcmzfsbd9t,TRAIN,301.3672332269399,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-44,xcmzfsbd9t,TRAIN,308.2285456019131,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-45,xcmzfsbd9t,TRAIN,351.860766091996,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-46,xcmzfsbd9t,TRAIN,271.0863840119422,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-47,xcmzfsbd9t,VALID,480.5938401617894,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-48,xcmzfsbd9t,TRAIN,300.7365935629101,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-49,xcmzfsbd9t,TRAIN,364.4011405710178,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-5,xcmzfsbd9t,TEST,310.3994259331632,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
xcmzfsbd9t:c24-50,xcmzfsbd9t,VALID,292.1376667995749,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-51,xcmzfsbd9t,VALID,263.2923684416416,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-52,xcmzfsbd9t,VALID,252.2976193049346,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-53,xcmzfsbd9t,TRAIN,242.2957374305774,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-54,xcmzfsbd9t,TRAIN,297.0981759911108,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-55,xcmzfsbd9t,TRAIN,254.7364530242386,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-56,xcmzfsbd9t,VALID,230.256671013469,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-57,xcmzfsbd9t,TRAIN,260.6229810606546,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-58,xcmzfsbd9t,TRAIN,263.089899559573,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-59,xcmzfsbd9t,TRAIN,285.0923266308872,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-6,xcmzfsbd9t,TEST,291.2653117227874,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
xcmzfsbd9t:c24-6t,xcmzfsbd9t,TRAIN,264.8455809168573,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-7,xcmzfsbd9t,TEST,250.2827843431505,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
xcmzfsbd9t:c24-8,xcmzfsbd9t,TRAIN,216.3135106383908,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-8t,xcmzfsbd9t,TEST,319.3617087451343,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
xcmzfsbd9t:c24-9,xcmzfsbd9t,TRAIN,248.4102287731401,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
xcmzfsbd9t:c24-9t,xcmzfsbd9t,VALID,278.2536246931779,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-1,yfxyg8jm46,TRAIN,213.3410543004724,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-10,yfxyg8jm46,TEST,245.0831903590737,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-11,yfxyg8jm46,TRAIN,226.2518488900903,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-12,yfxyg8jm46,VALID,268.0381516791679,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-13,yfxyg8jm46,TRAIN,510.901239864638,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-14,yfxyg8jm46,VALID,508.2288743617048,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-15,yfxyg8jm46,TEST,485.3997869888117,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-16,yfxyg8jm46,VALID,499.2597781775269,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-17,yfxyg8jm46,VALID,512.5420595148929,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-18,yfxyg8jm46,TRAIN,542.123069096443,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-19,yfxyg8jm46,TRAIN,247.9709323084748,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-2,yfxyg8jm46,TRAIN,245.7370244454288,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-20,yfxyg8jm46,TRAIN,239.299129597809,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-21,yfxyg8jm46,TRAIN,207.7060610290256,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-22,yfxyg8jm46,TRAIN,488.5845823451517,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-23,yfxyg8jm46,TEST,506.4261737050501,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-24,yfxyg8jm46,VALID,523.4414354216926,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-25,yfxyg8jm46,TRAIN,199.5304815742978,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-26,yfxyg8jm46,TEST,200.6218680217481,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-27,yfxyg8jm46,TRAIN,227.7041377122858,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-28,yfxyg8jm46,TEST,493.404199736991,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-29,yfxyg8jm46,TRAIN,477.1101445717875,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-3,yfxyg8jm46,TRAIN,192.2321834936029,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-30,yfxyg8jm46,TRAIN,508.9774230930134,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-32,yfxyg8jm46,TEST,212.3377100634028,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-33,yfxyg8jm46,TRAIN,186.5073654443543,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-34,yfxyg8jm46,TEST,195.424265687138,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-35,yfxyg8jm46,TEST,238.6599429121084,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-36,yfxyg8jm46,TRAIN,273.3928263897496,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-37,yfxyg8jm46,TRAIN,293.1596091400093,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-38,yfxyg8jm46,TEST,373.5970329249062,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
yfxyg8jm46:c16-39,yfxyg8jm46,VALID,234.7633907953521,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-4,yfxyg8jm46,TRAIN,210.8622511035189,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-40,yfxyg8jm46,TRAIN,475.0516502398848,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-41,yfxyg8jm46,TRAIN,275.631321311672,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-42,yfxyg8jm46,VALID,322.6684348584548,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-43,yfxyg8jm46,TRAIN,238.6553352985904,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-5,yfxyg8jm46,VALID,270.7127797317458,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-6,yfxyg8jm46,TRAIN,219.6837994342798,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-7,yfxyg8jm46,TRAIN,212.4803579257494,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-8,yfxyg8jm46,TRAIN,218.1892094641881,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
yfxyg8jm46:c16-9,yfxyg8jm46,TRAIN,180.3346058315191,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-1,ykhs7s2dck,TRAIN,215.8928822124789,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-10,ykhs7s2dck,TRAIN,204.906600890143,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-11,ykhs7s2dck,TRAIN,219.6601077947857,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-12,ykhs7s2dck,TRAIN,204.9362164504709,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-13,ykhs7s2dck,TRAIN,219.1672187390772,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-14,ykhs7s2dck,TEST,218.0580620568724,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-15,ykhs7s2dck,VALID,260.0850155733251,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-16,ykhs7s2dck,TEST,249.4326190806617,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-18,ykhs7s2dck,TRAIN,208.2050030973844,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-19,ykhs7s2dck,TRAIN,235.0784220332198,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-2,ykhs7s2dck,VALID,219.1526517937644,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-20,ykhs7s2dck,TRAIN,255.6756060308722,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-21,ykhs7s2dck,TRAIN,250.9671543115333,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-22,ykhs7s2dck,VALID,235.0132049111155,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-23,ykhs7s2dck,TEST,238.8462335931557,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-24,ykhs7s2dck,TRAIN,254.0497024640382,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-27,ykhs7s2dck,TEST,209.5444780269238,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-28,ykhs7s2dck,TRAIN,213.8646175516721,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-29,ykhs7s2dck,TRAIN,211.5096111534499,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-3,ykhs7s2dck,TRAIN,241.3218047507498,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-30,ykhs7s2dck,TRAIN,226.6302542670445,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-31,ykhs7s2dck,TEST,216.0534534358504,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-32,ykhs7s2dck,TRAIN,211.7405147182378,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-33,ykhs7s2dck,VALID,215.7657857636589,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-34,ykhs7s2dck,VALID,235.4805190684688,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-35,ykhs7s2dck,TRAIN,247.5582458641716,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-36,ykhs7s2dck,TRAIN,252.9675138266728,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-37,ykhs7s2dck,VALID,248.3340832029847,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-38,ykhs7s2dck,TEST,193.2091135987033,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-39,ykhs7s2dck,TRAIN,198.2797171980924,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-4,ykhs7s2dck,TEST,235.4869954902518,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-40,ykhs7s2dck,TEST,225.8678897352215,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-41,ykhs7s2dck,TRAIN,241.962247693815,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-5,ykhs7s2dck,TRAIN,236.006094483136,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-6,ykhs7s2dck,TEST,242.754723771123,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,True
ykhs7s2dck:q8-7,ykhs7s2dck,TRAIN,190.5686208304814,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-8,ykhs7s2dck,VALID,184.3980989218149,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
ykhs7s2dck:q8-9,ykhs7s2dck,TRAIN,212.1586381755976,0de44feca06294c33f2c6bc98ce6e9a8035476ff8fbef21d29f852e820cf4e2d,False
