outer_target,specimen_id,specimen_sha256,role
yfxyg8jm46,c16-10,4d20ee8dffda9bac412e8a3a7ba3d1ae88e481f358185207847edb26f358f4ef,HELD_OUT_TARGET
yfxyg8jm46,c16-11,d2698925c47ce7f2d77ae66be62a9775307764e51e0fb2ffc16eba30a76b4557,HELD_OUT_TARGET
yfxyg8jm46,c16-12,6dab2fc304d5836ff22e525b2287d12c5c90d7214a9bc4c40c41bc3ba17bfd92,HELD_OUT_TARGET
yfxyg8jm46,c16-13,d73eb98d908ddc007024426ab38243963cd854c57084b8517fba41d8abbf9021,HELD_OUT_TARGET
yfxyg8jm46,c16-14,ee6a07b0c736e44665db01f172a41bb57860494268a0b61b5ed768bd9cc22156,HELD_OUT_TARGET
yfxyg8jm46,c16-15,c40bdb96c14c8baca559cd3311a764e18c972c5fd0f8c059ddbe8796e40bdadf,HELD_OUT_TARGET
yfxyg8jm46,c16-16,e7c251d91f20b1eeb735c512111ad089e6a7b2c3dc2d441959cdbf4a559eaa83,HELD_OUT_TARGET
yfxyg8jm46,c16-17,43deb1651e760a687227e68554e1caebf1e6bb98c006f766dcdde88f8773b6e8,HELD_OUT_TARGET
yfxyg8jm46,c16-18,bd77eda902ede8fb913a4af41afbf4fcd811401a6ca131cf8d33e402e5970947,HELD_OUT_TARGET
yfxyg8jm46,c16-19,5fee265ca2414e01d131efe0f254cba9ab7ca88be84f918e04a22e9598fa4c75,HELD_OUT_TARGET
yfxyg8jm46,c16-2,86e7f3f8ab89ba388f2b6a03a608db9d9e10f437028c7602b69d88a8849c9377,HELD_OUT_TARGET
yfxyg8jm46,c16-20,287e3d2adc86a2cb6c86cde842ba33991260d577e684316539bd99ce59115823,HELD_OUT_TARGET
yfxyg8jm46,c16-21,b746a0f3abc563798bca157214ccbe9aa50e85cfff01d633db7da3b5ac2b9007,HELD_OUT_TARGET
yfxyg8jm46,c16-22,9aee8912f335c83be0e6c2db50d6aa30295b58693eea52c229ef0f11184a2478,HELD_OUT_TARGET
yfxyg8jm46,c16-23,97f666755e77fae88405824013987f0cba44943e47feb3abde13019bbce5c2e1,HELD_OUT_TARGET
yfxyg8jm46,c16-24,09823760530fdc2e25a11dd01651c94d18c5b3349f96ceec8867600bf5094558,HELD_OUT_TARGET
yfxyg8jm46,c16-25,0e52a782e91593cd56bdd67634050acab4bc63a4bb612f1bbb97a741fd3f4f83,HELD_OUT_TARGET
yfxyg8jm46,c16-26,a0faf33260c790d2767de053c70c37158450b10cc3fc281ed0755ad082c12416,HELD_OUT_TARGET
yfxyg8jm46,c16-27,bbd2f9bbc0224a29398d1245b89378878bb377ab3ffd09c9bb09509c979a896b,HELD_OUT_TARGET
yfxyg8jm46,c16-28,8a19a3b09b7ea564d24e9702bee28bb35c3f52eed3cf37f38eb32102e3f3ead4,HELD_OUT_TARGET
yfxyg8jm46,c16-29,1a94186f910ce6f5b0f3c478199d57b018db5ac8b0bf0678349f08cb3b3322be,HELD_OUT_TARGET
yfxyg8jm46,c16-3,3ccd99ea95c3dd32b7ce61eddee9d83c557b459a4002fc5e6a8f6fef01c5f051,HELD_OUT_TARGET
yfxyg8jm46,c16-30,949623389d065b8ba6b73f12f3edfa3acda2e9df7fbeca3c9f2744bb68b46c2a,HELD_OUT_TARGET
yfxyg8jm46,c16-32,b1fd28655b676409ad21e7c73da09f54e5eeba2919a837bea67a9f6bde76dd0e,HELD_OUT_TARGET
yfxyg8jm46,c16-33,47363085b9c28d89fb88cc968d0bbd7e68005a028852626b11b1a3399cab1e6a,HELD_OUT_TARGET
yfxyg8jm46,c16-34,0c85d72e968e79911f2e0e0aafa91fb1017f33da4db734607ea5df074ef5b166,HELD_OUT_TARGET
yfxyg8jm46,c16-35,fa193a2c78150b1a25570436d7847bb96284fe4d8c4d2b62c62511a01c0d7faa,HELD_OUT_TARGET
yfxyg8jm46,c16-36,ca403d9a5f64c5fc0441fcec44759ddaa368566d098a2da5de19963b5837fbd7,HELD_OUT_TARGET
yfxyg8jm46,c16-37,832b8e5ac086daa6bf521886dd4a561786d312955e287edc4cf02ed2de8abd70,HELD_OUT_TARGET
yfxyg8jm46,c16-38,697a83f486f43f8c711d020fd780a428107616fc854dab390c4126ee5a12a019,HELD_OUT_TARGET
yfxyg8jm46,c16-39,e0f3fe50b0e75a012fefb89389c6ad0b80f12da0bde59291982516b1f52677bb,HELD_OUT_TARGET
yfxyg8jm46,c16-4,80a9b5ebda28cb81651ad6789f64f0c4c75858ce8b7b5af7a1b564210042a583,HELD_OUT_TARGET
yfxyg8jm46,c16-40,c8111e2131a15bce133ac99e33029993255088495bd112f3f0db22cf68ad8e63,HELD_OUT_TARGET
yfxyg8jm46,c16-41,ce299c525b0e240afdc7faaa09cea956624d6dd494c10e695c718dd324ba9e2f,HELD_OUT_TARGET
yfxyg8jm46,c16-42,47b745953d38fbf5310176970b0c6ee9a4d00a458d21dc616578c46e55fb4cad,HELD_OUT_TARGET
yfxyg8jm46,c16-43,c5f3b274b9ebca453fe0b4bc2f3f4a6b55ded4c8351b0e893157ab4164a97204,HELD_OUT_TARGET
yfxyg8jm46,c16-5,72239d04c0ab5626c81790e7c0b2f21102153db8c9d6309026b49741a72e45a6,HELD_OUT_TARGET
yfxyg8jm46,c16-6,ee648c08651cf1cd927b0af8525779da3823065c68b5daf2c33f87abcf807675,HELD_OUT_TARGET
yfxyg8jm46,c16-7,de516134241ca2e3e5b3c0c9d1bd42e140511db7ec19ccda443998c646f6c682,HELD_OUT_TARGET
yfxyg8jm46,c16-8,d537495243653cb51a4df4729ab268d73cf7073ffa268929c8f3b1d9e22780b1,HELD_OUT_TARGET
yfxyg8jm46,c16-9,763554ecef4a4eb784d2a7458cff12bd3bd8c9b4bf37fbcaf366ad0388cf1c56,HELD_OUT_TARGET
ykhs7s2dck,q8-1,9bf4519f4afdcf15995fbeec11ec5e26010e8a6094cbaf06f7d5f1558044ec1f,HELD_OUT_TARGET
ykhs7s2dck,q8-10,88e7526c3ed6954906ea455d038cdf74911631639654cd66ce02cb041ae2305e,HELD_OUT_TARGET
ykhs7s2dck,q8-11,476b548bbc63990d44eda785f528b242a7c3899ed198efcfa90c22330c66d799,HELD_OUT_TARGET
ykhs7s2dck,q8-12,8d93783966e030dee76708c8c990d06664bfbf1502ecfe6135876dbea98ebd4d,HELD_OUT_TARGET
ykhs7s2dck,q8-13,ebcb717b98168e4037027839d75ebac8fed2c8b8fcdb2c8210bfb1bd39bbcdb1,HELD_OUT_TARGET
ykhs7s2dck,q8-14,3d9b786dcb697ff23cd4cc23ed70ac0ceaa2a67ec9425d2f3a87ee0846ef2a0e,HELD_OUT_TARGET
ykhs7s2dck,q8-15,3f2142da0a025614d83e460b9351e9b7c630a40672d16ee3b801d1d685f7375b,HELD_OUT_TARGET
ykhs7s2dck,q8-16,8f6f9bce4211298e35852ecc29aaf78caa8d6afe24e0d218e5a706713d714c1c,HELD_OUT_TARGET
ykhs7s2dck,q8-18,4b3a038fb9b73b2706f9bc6d7b2a34237158d6c537c9c4544866fdb9571a053e,HELD_OUT_TARGET
ykhs7s2dck,q8-19,79fb41ba3e7d4168ecf29c29422925474e62da6955b3e041b64e3818a946e0fe,HELD_OUT_TARGET
ykhs7s2dck,q8-2,20779dac169e909e34cea516f1fc482ac66947765c246aceceb27720db282067,HELD_OUT_TARGET
ykhs7s2dck,q8-20,655180ed9bc0b282ba9a5b24a0cb3051a072afb90c9437835b161dc3025156cd,HELD_OUT_TARGET
ykhs7s2dck,q8-21,90f834a0a5d6094d181f22cec69850e84f5fff9696a53270a1a706a62c638d20,HELD_OUT_TARGET
ykhs7s2dck,q8-22,47d98d67516d53b132b652a4f807584bff8fd3e354e37855209fd9e6c855fb6f,HELD_OUT_TARGET
ykhs7s2dck,q8-23,4a0b017b33962b9901cc1bcd359285dfff7ce9a3f04a2d126b9d8a60820253f9,HELD_OUT_TARGET
ykhs7s2dck,q8-24,51e41d45c60abc1cde9fb3bc13d0b2d851802516683d91deb2f61409cd0584ff,HELD_OUT_TARGET
ykhs7s2dck,q8-27,6f53cf2f471409608f553be855f320a4c1ca3075890ccba2351a33b5580b9e38,HELD_OUT_TARGET
ykhs7s2dck,q8-28,99978180ce14a7a8da2193e2ba3c6b36a04ec1743a5abd5881582c6328346bf6,HELD_OUT_TARGET
ykhs7s2dck,q8-29,247ee614d65b8f61c18fdf000274d477d55c43d1a1dee5f48ffd6aeba5996398,HELD_OUT_TARGET
ykhs7s2dck,q8-3,2129513f9d878c8868110b836104dfc681c2aa669cee026b9bc7bbf9c1c833c7,HELD_OUT_TARGET
ykhs7s2dck,q8-30,0d8e38a15ea072e4c862c153b893780ac9de6cfb350f1928a7307b6b7477b2d1,HELD_OUT_TARGET
ykhs7s2dck,q8-31,7edca78b97d969b1c2468030d8cd70839a9f48b6ba99a297be2b5a1a621ec58d,HELD_OUT_TARGET
ykhs7s2dck,q8-32,42af2343a954093ec77696a5233c5f9ae87afe2fc0ad28e3e575d936e6d2f0e5,HELD_OUT_TARGET
ykhs7s2dck,q8-33,851fb2310c57b70773f2c1b84eeb9c0a6c9f1b3109d11b842919d492496bc291,HELD_OUT_TARGET
ykhs7s2dck,q8-34,442b5a5423991d177d3a809c7b64c75717ae8d27124e9d5632948cd01827b6ad,HELD_OUT_TARGET
ykhs7s2dck,q8-35,750b378eb022e2df9f6a62a20c2dc232b427d96f5069f4d7219ec7a618eec096,HELD_OUT_TARGET
ykhs7s2dck,q8-36,3499ece4e22ac977c6287bdc617124d12b272e0bedeff72d3cbdd7d2e3d942d1,HELD_OUT_TARGET
ykhs7s2dck,q8-37,4078c9ad85c116e37ecc74d92a5dbb051e81c8ce91b04574fc80a1e8d6c049f5,HELD_OUT_TARGET
ykhs7s2dck,q8-38,0be39bae6da679bae4e489a32c45b1d6ea400a140e1499ebe093fd5ae316ccdb,HELD_OUT_TARGET
ykhs7s2dck,q8-39,a5087846bee10ba326603fe44decbd52271d8f3fd52a2a573a535260c262f735,HELD_OUT_TARGET
ykhs7s2dck,q8-4,a8fc24b003b0926d9f4928433de4d57e02cc125936e1b86c864d3b76c5f30317,HELD_OUT_TARGET
ykhs7s2dck,q8-40,0dca0cffa6fcce060f11bc58fc6c190ef30042876cb39429ddaf988dce903d6e,HELD_OUT_TARGET
ykhs7s2dck,q8-41,990140d112126c9e68f3b5ee3410e14afae6c094feb4c44de02e6a9937dcebfc,HELD_OUT_TARGET
ykhs7s2dck,q8-5,8325399cbb29ad0c13e3a0d3d06159e2dab048aefb4a88e4c71f79cecd57aa02,HELD_OUT_TARGET
ykhs7s2dck,q8-6,b6f04ac3f4f316859e6949ade4ff63917f479c864ec5ce18558cf6123f5cec7b,HELD_OUT_TARGET
ykhs7s2dck,q8-7,def1899d41c42594b63b1b928d59385e26f6476ea36d91f8c19f031817520933,HELD_OUT_TARGET
ykhs7s2dck,q8-8,2cd1afdf99d50b31597cc63f9d2da77c24e7a16fea6866618cab6bfa01543fa1,HELD_OUT_TARGET
ykhs7s2dck,q8-9,88fa41b4ef195eaee20de9beb2443234ca3d6609afbabdbbb21f5b8b380c89fb,HELD_OUT_TARGET
